,沪深300,中证500,中证1000,创业板,中小100,中证100,上证50,中证全债
2019-02-22,3520.1182,4777.2977,5059.5092,1456.2989,5688.8799,3704.3056,2623.0736,192.8335
2019-02-25,3729.4831,5044.3466,5324.2471,1536.3711,5985.306,3931.5062,2787.6987,192.7417
2019-02-26,3684.6935,5038.5435,5323.7574,1546.9869,5964.7768,3863.4282,2733.9005,192.5168
2019-02-27,3678.3921,5017.8842,5310.2745,1520.4193,5881.4795,3870.7529,2750.3391,192.4222
2019-02-28,3669.3703,5025.2913,5330.3392,1535.6804,5893.693,3863.0729,2743.9716,192.4744
2019-03-01,3749.7143,5067.225,5364.3661,1567.8731,5939.921,3963.819,2819.4681,192.3619
2019-03-04,3794.104,5158.2467,5482.2985,1619.7099,6074.0165,3996.105,2832.5878,192.2931
2019-03-05,3816.0132,5295.2878,5654.3058,1676.5659,6215.879,3999.8683,2828.8685,192.2203
2019-03-06,3848.0903,5390.0294,5776.9732,1700.4964,6274.2231,4023.7403,2840.2717,192.1758
2019-03-07,3808.8497,5458.6153,5877.2974,1692.4163,6244.1368,3960.816,2789.7001,192.2905
2019-03-08,3657.579,5245.6999,5633.3187,1654.4853,6081.0536,3806.4162,2685.592,192.5314
2019-03-11,3729.9546,5456.381,5876.342,1727.8014,6317.7178,3856.6544,2708.5982,192.6351
2019-03-12,3755.3519,5551.0029,6006.1778,1773.4325,6401.2135,3868.5384,2719.7727,192.6011
2019-03-13,3724.1941,5424.8642,5866.6333,1693.8604,6212.2328,3853.9454,2723.9618,192.5688
2019-03-14,3698.4858,5298.5024,5688.9504,1650.1862,6112.5945,3849.4414,2729.1324,192.5525
2019-03-15,3745.005,5359.0087,5777.1086,1662.6229,6198.5599,3894.7064,2755.8053,192.4975
2019-03-18,3851.7479,5501.183,5916.3436,1707.056,6367.8358,4004.2764,2825.1837,192.5323
2019-03-19,3833.9626,5522.1801,5941.9085,1708.8743,6358.4758,3979.9545,2806.8964,192.5249
2019-03-20,3835.4397,5515.7856,5926.1695,1687.9,6324.8324,3986.1898,2812.9179,192.5285
2019-03-21,3836.8913,5589.478,5990.6386,1703.8545,6365.4302,3975.6292,2802.9647,192.6116
2019-03-22,3833.8013,5622.1402,6014.5459,1693.8654,6367.4676,3968.9403,2795.3909,192.6944
2019-03-25,3742.8252,5549.6711,5961.4351,1668.8413,6244.2135,3857.2275,2718.1807,192.8723
2019-03-26,3700.4388,5394.8787,5788.3599,1630.1903,6126.4329,3831.9919,2706.1537,193.0129
2019-03-27,3743.3878,5447.8795,5826.527,1637.7728,6175.5434,3883.1896,2741.5907,193.0446
2019-03-28,3728.3953,5370.1234,5747.8634,1626.8187,6137.7041,3874.9693,2733.9743,193.1259
2019-03-29,3872.3412,5547.6561,5911.2119,1693.5475,6379.9772,4027.9464,2838.5054,193.1958
2019-04-01,3973.928,5757.8379,6137.7333,1760.892,6610.0657,4118.3431,2892.619,193.0697
2019-04-02,3971.2852,5775.5497,6174.9422,1754.1565,6596.5835,4110.8706,2888.5304,192.9369
2019-04-03,4022.1566,5836.0369,6237.016,1768.1781,6649.5263,4163.0208,2920.0013,192.6993
2019-04-04,4062.2309,5871.5575,6260.0695,1777.2628,6662.7426,4207.7393,2951.9848,192.4912
2019-04-08,4057.2286,5847.6296,6230.2139,1739.6551,6580.0516,4209.2389,2962.2749,192.4846
2019-04-09,4075.4301,5858.0464,6245.4321,1741.1706,6589.3807,4239.5792,2967.5136,192.3912
2019-04-10,4085.847,5850.7609,6235.7066,1726.6364,6574.228,4259.8873,2979.0985,192.1852
2019-04-11,3997.5778,5727.1749,6106.9498,1691.1042,6413.6263,4171.6199,2928.4268,192.2158
2019-04-12,3988.6168,5714.3676,6101.2045,1695.7294,6411.3808,4160.739,2920.5151,192.2632
2019-04-15,3975.5244,5655.9825,6052.0525,1666.8971,6356.7514,4162.8572,2924.9257,191.952
2019-04-16,4085.7891,5777.0111,6179.8008,1697.5287,6497.4825,4290.5852,3023.0253,191.6443
2019-04-17,4087.2398,5807.7288,6234.1109,1717.4373,6533.6438,4285.4914,3017.4162,191.5626
2019-04-18,4072.0753,5775.171,6202.8448,1704.5468,6476.8227,4272.545,3004.9245,191.6265
2019-04-19,4120.6078,5810.1798,6255.252,1715.7952,6530.4122,4336.8594,3042.4321,191.7746
2019-04-22,4025.6109,5723.0417,6192.1441,1697.5121,6417.323,4228.9735,2970.488,191.7602
2019-04-23,4019.0053,5628.0624,6078.2672,1683.8,6348.084,4236.3151,2978.8451,191.6548
2019-04-24,4030.0887,5679.7256,6153.3905,1718.8461,6412.0668,4235.7793,2974.8473,191.5688
2019-04-25,3941.816,5458.4194,5899.9068,1669.9777,6221.7976,4154.8734,2927.995,191.5879
2019-04-26,3889.2748,5408.0306,5834.3774,1657.8243,6102.3631,4103.0518,2892.8568,191.6544
2019-04-29,3900.3339,5265.6011,5622.4844,1615.6164,6013.2336,4151.1473,2939.405,191.6362
2019-04-30,3913.211,5307.56,5682.2357,1623.7819,6044.436,4154.3795,2945.2438,191.7562
2019-05-06,3684.6168,4908.7984,5246.8299,1494.8864,5605.2774,3927.1691,2805.0354,192.1788
2019-05-07,3720.6684,4973.4043,5312.496,1504.1637,5689.1142,3957.326,2806.2577,192.2962
2019-05-08,3667.4574,4947.7419,5292.7459,1481.873,5633.4078,3895.5842,2758.2435,192.4074
2019-05-09,3599.7001,4888.4128,5237.8246,1469.4755,5540.277,3813.2776,2698.7804,192.5737
2019-05-10,3730.4513,5064.323,5445.5262,1533.8712,5742.9355,3953.0003,2793.7589,192.6682
2019-05-13,3668.7255,5005.9044,5405.6148,1503.0646,5618.8276,3886.6339,2741.1118,192.8602
2019-05-14,3645.1503,4965.6124,5368.2288,1494.6033,5570.4159,3862.4392,2724.7337,192.9521
2019-05-15,3727.0923,5076.555,5486.3865,1528.6912,5700.0699,3952.8652,2783.5439,192.9564
2019-05-16,3743.9635,5108.3588,5527.2751,1533.6697,5713.2825,3966.413,2791.4146,193.0325
2019-05-17,3648.7609,4942.5792,5330.9863,1478.7481,5546.3337,3881.0039,2735.2124,193.0911
2019-05-20,3617.7924,4923.5589,5313.1491,1469.311,5473.1685,3848.7595,2715.4315,193.1559
2019-05-21,3666.7762,5009.8725,5418.0453,1493.7156,5597.9129,3888.6566,2739.7852,193.1061
2019-05-22,3649.3796,4976.3929,5395.4299,1488.6266,5559.0901,3869.237,2725.7343,193.0005
2019-05-23,3583.9646,4872.9202,5267.8266,1451.2448,5395.8263,3802.1535,2685.9336,193.044
2019-05-24,3593.9139,4841.7573,5200.774,1443.7467,5357.3367,3823.3978,2702.0252,193.1057
2019-05-27,3637.1971,4962.947,5354.634,1491.9516,5494.6142,3854.9763,2722.3345,193.0293
2019-05-28,3672.2605,4955.4855,5354.5254,1505.163,5529.9458,3896.5067,2748.7987,192.9555
2019-05-29,3663.909,4956.8638,5376.5125,1497.8922,5508.6655,3893.3089,2755.8081,193.1359
2019-05-30,3641.1833,4926.403,5341.9803,1485.2423,5479.8767,3870.3143,2742.9635,193.2397
2019-05-31,3629.7893,4912.0005,5334.2477,1483.6576,5474.7647,3850.4583,2728.9459,193.3205
2019-06-03,3632.0127,4853.8153,5255.0737,1468.9816,5445.4384,3865.8051,2743.0644,193.4243
2019-06-04,3598.4666,4795.4129,5160.9769,1456.2678,5382.6452,3831.6344,2721.3139,193.5576
2019-06-05,3597.105,4783.8245,5158.4652,1451.1766,5371.6388,3835.5135,2719.5949,193.6755
2019-06-06,3564.6778,4678.7844,5030.8005,1416.0552,5262.8667,3808.9389,2706.7621,193.7487
2019-06-10,3610.7435,4725.2643,5098.9383,1431.3371,5367.9227,3863.8389,2743.3745,193.7985
2019-06-11,3719.2759,4901.4723,5289.6243,1487.3499,5558.2647,3972.8018,2812.8986,193.667
2019-06-12,3691.0957,4863.4922,5264.8861,1473.9007,5513.1803,3944.8431,2796.7319,193.6724
2019-06-13,3685.3933,4877.6505,5294.1125,1479.8305,5507.1754,3934.0798,2794.5361,193.7229
2019-06-14,3654.8799,4795.5267,5173.0685,1453.9575,5416.5948,3910.9837,2785.6055,193.7931
2019-06-17,3654.8248,4802.6117,5160.6726,1442.3479,5393.2074,3912.0876,2793.7037,193.9415
2019-06-18,3667.6185,4797.1468,5160.8783,1455.7456,5413.4377,3927.6434,2806.454,193.9695
2019-06-19,3715.9381,4858.9164,5234.2753,1469.9874,5514.6394,3980.2768,2842.7358,194.0099
2019-06-20,3828.5183,4954.7338,5317.31,1498.0144,5632.9477,4113.1196,2942.6287,194.095
2019-06-21,3833.9383,5021.3051,5406.04,1523.8089,5688.9352,4108.1562,2938.7729,194.1598
2019-06-24,3841.2659,5024.2046,5403.7981,1514.4648,5685.1739,4120.3757,2949.5176,194.2219
2019-06-25,3801.3098,4974.9882,5351.6898,1498.4655,5608.3915,4073.1152,2910.1212,194.2543
2019-06-26,3794.331,4962.5936,5351.391,1504.5487,5638.7279,4063.8328,2903.4868,194.2816
2019-06-27,3834.8172,5007.4833,5397.5712,1525.2438,5715.5063,4110.66,2937.1283,194.3189
2019-06-28,3825.5873,4950.4798,5321.4331,1511.5071,5678.7454,4103.7086,2930.5982,194.4199
2019-07-01,3935.8116,5100.2619,5481.4086,1568.1598,5908.0493,4220.4818,3002.9395,194.5186
2019-07-02,3937.1691,5084.41,5483.515,1570.5116,5912.9739,4221.4276,2999.0759,194.7272
2019-07-03,3893.5341,5040.7227,5428.5142,1544.3566,5829.4492,4171.6367,2964.7309,194.9571
2019-07-04,3873.1019,5025.0207,5404.3836,1532.7435,5770.5547,4153.5918,2953.2719,195.0931
2019-07-05,3893.2025,5042.6599,5424.2503,1547.737,5799.304,4178.7391,2961.9222,195.1297
2019-07-08,3802.7897,4870.7807,5244.2661,1506.6612,5653.3227,4088.8798,2897.5121,195.1187
2019-07-09,3793.1297,4881.6235,5260.3435,1517.7927,5652.8527,4073.2736,2881.5517,195.0989
2019-07-10,3786.739,4843.8649,5214.6441,1510.4346,5623.3607,4070.8694,2878.7812,195.1533
2019-07-11,3785.221,4844.5474,5206.3985,1514.1994,5599.2774,4068.6466,2887.8313,195.2173
2019-07-12,3808.7311,4861.5679,5219.1888,1518.0741,5625.7924,4096.7986,2902.1295,195.2405
2019-07-15,3824.1878,4925.3243,5273.8148,1547.4677,5687.5291,4102.327,2902.6099,195.2981
2019-07-16,3806.8449,4932.0458,5285.229,1545.2729,5671.3404,4077.0046,2884.561,195.3
2019-07-17,3804.6384,4929.085,5289.4244,1550.2173,5700.581,4069.0127,2875.0299,195.3085
2019-07-18,3768.4019,4844.1087,5194.6017,1524.4792,5584.2335,4037.7577,2859.1646,195.3611
2019-07-19,3807.9551,4878.6903,5220.0273,1541.9814,5625.468,4085.7704,2895.6249,195.3811
2019-07-22,3781.6832,4776.5749,5073.3332,1515.9654,5589.9243,4070.6793,2881.9038,195.4503
2019-07-23,3789.9135,4823.9182,5131.0973,1534.9261,5637.5539,4068.5956,2881.0982,195.5499
2019-07-24,3819.8325,4873.0271,5194.829,1553.7177,5706.8866,4096.2307,2906.5502,195.5404
2019-07-25,3851.0665,4891.6432,5211.0858,1566.0771,5777.491,4134.5503,2931.1758,195.554
2019-07-26,3858.5688,4898.1099,5216.6018,1561.8552,5795.0168,4139.479,2939.3547,195.5941
2019-07-29,3854.2704,4897.0183,5218.9831,1566.5244,5801.9645,4135.4888,2930.4891,195.6149
2019-07-30,3870.3176,4922.9175,5239.7181,1580.1286,5818.4428,4152.3165,2944.025,195.5923
2019-07-31,3835.3589,4903.203,5200.0945,1570.3934,5794.7111,4109.8372,2912.6612,195.7071
2019-08-01,3803.4694,4870.469,5173.2289,1573.8657,5767.1702,4072.6894,2887.8665,195.8108
2019-08-02,3747.4379,4809.9198,5091.0633,1556.7442,5669.615,4013.8234,2843.7704,196.0668
2019-08-05,3675.6884,4751.9846,5032.6422,1531.3724,5556.5268,3935.799,2786.7196,196.3659
2019-08-06,3636.3289,4650.5627,4899.8161,1507.9105,5490.6174,3902.8838,2760.6799,196.5239
2019-08-07,3621.431,4626.3641,4885.4401,1500.2514,5463.3744,3882.1439,2747.2491,196.585
2019-08-08,3669.2936,4656.1009,4923.3268,1522.9742,5521.2239,3938.4683,2786.8715,196.6482
2019-08-09,3633.5296,4600.3526,4869.7924,1507.706,5455.9358,3905.2081,2772.1492,196.7892
2019-08-12,3699.1047,4685.045,4952.2171,1539.9133,5592.1941,3976.2905,2824.8041,196.8572
2019-08-13,3665.7515,4658.3884,4928.4648,1524.3574,5531.3337,3935.8653,2792.9137,196.9731
2019-08-14,3682.4015,4683.8403,4961.7505,1536.6595,5571.2686,3952.776,2804.3553,197.0811
2019-08-15,3694.0006,4706.5504,4985.4213,1555.7734,5626.1044,3959.4413,2814.3881,197.1724
2019-08-16,3710.5386,4722.6625,5013.5824,1567.9928,5673.0907,3974.754,2824.2258,197.186
2019-08-19,3791.0946,4875.0363,5173.1766,1622.8437,5840.8121,4054.4872,2877.2312,197.2404
2019-08-20,3787.7324,4872.6061,5185.2652,1611.5925,5834.6427,4051.6281,2875.653,197.2455
2019-08-21,3781.7579,4882.7213,5186.6218,1609.8333,5828.9115,4045.9439,2869.2196,197.1987
2019-08-22,3793.5061,4887.9142,5208.552,1613.4575,5849.5727,4061.4028,2878.0047,197.1369
2019-08-23,3820.8638,4887.9024,5197.5481,1615.5592,5865.1052,4096.1925,2917.3773,197.1233
2019-08-26,3765.9105,4855.4584,5168.6795,1600.7952,5807.5205,4026.3392,2863.4793,197.2408
2019-08-27,3816.9459,4936.1238,5266.6579,1628.1214,5933.236,4072.7437,2887.2385,197.2313
2019-08-28,3802.5844,4928.1935,5256.1774,1625.1881,5916.3304,4056.3756,2867.0269,197.2136
2019-08-29,3790.1867,4934.1838,5260.9496,1620.8606,5916.03,4040.0107,2855.4504,197.2581
2019-08-30,3799.5863,4886.494,5182.9555,1610.8982,5883.09,4063.4763,2872.401,197.1586
2019-09-02,3848.3198,5008.2958,5317.5333,1652.2882,5998.4986,4100.7921,2894.9575,197.1438
2019-09-03,3853.6106,5044.1805,5357.0603,1660.4265,6078.7578,4102.4844,2892.1821,197.0881
2019-09-04,3886.0012,5093.2662,5394.7063,1669.4104,6104.1338,4136.8431,2919.6782,197.1252
2019-09-05,3925.323,5138.4051,5445.5743,1689.054,6156.809,4175.3439,2955.8399,197.3431
2019-09-06,3948.5075,5154.6378,5468.4591,1692.2391,6177.7026,4206.9366,2981.0728,197.4999
2019-09-09,3972.9484,5263.4594,5602.2416,1733.2301,6299.58,4217.5242,2981.5862,197.5803
2019-09-10,3959.265,5245.305,5614.5756,1725.3082,6274.3112,4204.259,2969.8048,197.5527
2019-09-11,3930.0999,5217.2913,5566.4083,1703.5377,6198.7189,4174.3697,2957.1439,197.5141
2019-09-12,3972.3799,5242.6115,5592.9216,1710.5723,6238.5881,4226.3066,2999.5617,197.4383
2019-09-16,3957.7154,5250.3398,5627.2352,1714.3683,6255.6176,4201.5107,2982.4481,197.4451
2019-09-17,3891.2208,5140.4502,5492.2224,1677.9866,6131.3785,4135.6194,2937.0077,197.4633
2019-09-18,3910.0837,5141.0381,5485.8788,1679.3059,6164.0571,4160.8162,2954.3577,197.3968
2019-09-19,3924.3823,5191.6687,5550.4072,1705.5991,6226.2523,4167.8445,2956.8294,197.3778
2019-09-20,3935.6511,5204.4848,5556.4776,1705.0471,6253.9096,4175.6563,2963.4349,197.3521
2019-09-23,3890.6616,5171.484,5501.2148,1684.3236,6205.4679,4128.6214,2930.9132,197.3979
2019-09-24,3901.0758,5180.7418,5528.8929,1694.5964,6221.0363,4141.4726,2940.0806,197.3844
2019-09-25,3870.9837,5087.0091,5421.6247,1672.6464,6110.0253,4123.8077,2928.8351,197.3602
2019-09-26,3841.1388,4970.2403,5244.0766,1623.7908,5989.6806,4110.7544,2927.8766,197.3282
2019-09-27,3852.6534,5005.6299,5291.4359,1647.5332,6077.2339,4114.714,2929.7246,197.2697
2019-09-30,3814.5282,4940.903,5232.3865,1627.5454,5997.804,4073.0412,2897.7027,197.3456
2019-10-08,3837.6791,4941.7607,5237.1816,1616.5842,5984.2549,4110.7773,2922.348,197.5528
2019-10-09,3843.2392,4982.9535,5285.1493,1622.415,5999.5268,4113.0358,2922.9797,197.6288
2019-10-10,3874.6391,5046.3594,5366.9254,1666.9663,6101.0749,4132.7466,2940.8002,197.6033
2019-10-11,3911.7253,5055.5165,5370.6541,1666.8345,6104.1563,4182.3676,2983.1198,197.5421
2019-10-14,3953.2411,5131.1312,5455.6064,1679.3784,6192.9389,4223.3789,3013.5334,197.4822
2019-10-15,3936.2498,5061.0029,5375.5288,1660.887,6084.3376,4216.8204,3015.4202,197.4591
2019-10-16,3922.6854,5038.356,5353.0154,1656.3719,6082.1792,4202.4994,3004.7233,197.4618
2019-10-17,3925.2216,5029.854,5347.2673,1658.2592,6117.3085,4206.133,3011.7535,197.4977
2019-10-18,3869.3777,4961.8072,5280.5324,1648.6253,6044.6296,4143.1805,2963.1753,197.4779
2019-10-21,3880.8398,4951.0354,5247.2982,1644.5077,6065.0496,4160.0711,2968.9051,197.437
2019-10-22,3895.8809,5005.5525,5312.4584,1666.8685,6127.9854,4167.1307,2973.2173,197.3392
2019-10-23,3871.0848,4967.1949,5269.7225,1650.29,6074.9389,4144.0483,2954.3052,197.3391
2019-10-24,3870.6678,4958.2465,5259.4545,1653.8646,6075.4589,4145.3914,2959.0317,197.3338
2019-10-25,3896.7923,4994.5684,5300.0943,1675.3402,6163.9299,4163.3243,2967.0517,197.3279
2019-10-28,3926.585,5084.4677,5425.7542,1704.4168,6270.0677,4183.0947,2981.3615,197.2033
2019-10-29,3910.226,5007.7126,5366.7544,1686.5802,6230.9266,4176.0915,2968.2831,197.0798
2019-10-30,3891.2255,4947.8954,5313.4166,1684.0782,6199.9737,4153.5997,2952.1181,196.9048
2019-10-31,3886.7519,4917.4174,5253.8811,1671.3122,6149.599,4157.7655,2954.734,196.8455
2019-11-01,3952.3872,4962.3495,5303.9905,1686.9984,6217.9111,4234.5164,3002.6488,196.8947
2019-11-04,3978.1216,4987.8364,5337.0832,1699.9194,6268.6912,4258.4215,3022.2749,196.9383
2019-11-05,4002.8128,5025.3029,5352.061,1713.2892,6328.7084,4282.8129,3039.9772,197.0318
2019-11-06,3984.8816,4974.7343,5304.8381,1703.0175,6277.1172,4266.8663,3032.7916,197.181
2019-11-07,3991.8749,5007.0666,5340.1711,1715.5753,6309.0539,4267.4163,3033.2991,197.2681
2019-11-08,3973.0107,4988.2938,5321.7779,1711.2157,6309.009,4244.078,3012.4594,197.2482
2019-11-11,3902.9783,4876.1594,5183.5711,1673.1288,6206.7632,4171.3217,2965.7075,197.3623
2019-11-12,3903.6888,4881.6144,5196.7152,1671.4421,6203.0581,4173.0822,2971.3606,197.4731
2019-11-13,3899.9815,4875.543,5181.4922,1681.7939,6221.3232,4166.6393,2967.6702,197.5258
2019-11-14,3905.857,4912.1075,5216.6437,1692.5827,6265.6664,4165.2055,2968.5686,197.5727
2019-11-15,3877.0892,4868.4367,5152.5637,1674.7838,6197.5246,4140.4662,2954.7013,197.6514
2019-11-18,3907.9291,4892.4609,5189.3522,1682.4917,6241.4184,4171.003,2980.9457,197.926
2019-11-19,3947.0392,4975.1128,5286.1488,1729.0785,6367.1098,4200.5862,3000.7451,198.1245
2019-11-20,3907.8641,4946.2757,5259.4697,1719.6649,6303.2686,4157.8713,2968.1238,198.2675
2019-11-21,3889.598,4945.7188,5250.665,1713.2023,6292.7703,4134.1633,2949.3369,198.4057
2019-11-22,3849.9948,4904.0828,5181.1093,1679.8026,6175.5672,4093.2129,2922.2669,198.4577
2019-11-25,3878.2061,4901.5021,5151.3684,1661.7742,6117.3871,4134.007,2951.2474,198.4533
2019-11-26,3891.6533,4882.1624,5147.7282,1679.0823,6154.7787,4138.1323,2946.5669,198.4308
2019-11-27,3875.6186,4904.2568,5145.967,1674.3888,6151.2678,4120.9985,2944.3218,198.4748
2019-11-28,3862.3029,4889.2595,5131.1284,1673.7948,6114.9626,4106.2459,2930.4816,198.528
2019-11-29,3828.6706,4894.9416,5126.6146,1664.8963,6096.4767,4063.9468,2894.7154,198.5844
2019-12-02,3836.0589,4905.4209,5137.7835,1669.5358,6107.5181,4071.1667,2899.439,198.5759
2019-12-03,3851.0873,4926.4548,5171.3562,1675.3852,6123.144,4087.7184,2909.6232,198.5638
2019-12-04,3849.819,4920.6682,5179.6944,1673.7793,6132.9845,4083.4165,2901.0663,198.6329
2019-12-05,3879.3638,4967.6021,5238.1302,1709.8264,6232.7428,4106.4466,2921.9474,198.6892
2019-12-06,3902.3853,5010.5104,5275.5098,1726.8011,6289.4601,4130.5712,2939.8184,198.6872
2019-12-09,3895.4468,5024.604,5294.2815,1721.0707,6249.6376,4123.4921,2933.0421,198.7329
2019-12-10,3900.3843,5049.0514,5326.3609,1734.0216,6275.6691,4124.2482,2936.9931,198.7723
2019-12-11,3902.7492,5027.2784,5304.8817,1718.2595,6242.0701,4133.6321,2949.6467,198.823
2019-12-13,3968.2211,5073.6858,5375.9765,1755.4132,6339.2573,4211.014,3006.3127,198.9216
2019-12-16,3987.5464,5166.0391,5476.9884,1780.333,6452.1308,4214.7946,2999.2015,198.9521
2019-12-17,4041.7996,5236.0624,5545.6182,1801.6162,6546.4463,4271.6631,3033.1423,198.9276
2019-12-18,4032.7826,5235.1248,5543.787,1792.4178,6553.1153,4261.7348,3025.7847,198.9026
2019-12-19,4027.1495,5241.7376,5568.113,1790.4375,6528.503,4258.9742,3017.7128,198.9543
2019-12-20,4017.2527,5184.6752,5501.1575,1771.7065,6495.2293,4251.421,3012.6257,199.1065
2019-12-23,3967.0962,5084.3505,5377.0867,1736.624,6381.1331,4204.7197,2984.2426,199.2909
2019-12-24,3992.9581,5162.0702,5471.7354,1769.8688,6470.8908,4222.4327,2996.765,199.4444
2019-12-27,4022.0278,5179.1929,5498.9254,1767.5818,6500.4849,4247.1937,3017.7787,199.7998
2019-12-30,4081.6334,5241.9383,5529.9961,1790.2385,6570.2207,4310.5359,3062.75,199.8571
2019-12-31,4096.5821,5267.6622,5567.033,1798.1181,6632.6844,4317.9334,3063.219,199.9218
2020-01-02,4152.2408,5366.1375,5676.5579,1832.7416,6809.4794,4366.0629,3090.8331,199.9284
2020-01-03,4144.9649,5380.6372,5706.0438,1836.0118,6829.6648,4349.7042,3078.2793,199.9015
2020-01-06,4129.2954,5434.8503,5764.7334,1859.9209,6888.3791,4319.5761,3056.8359,200.0147
2020-01-07,4160.2274,5499.8395,5852.3609,1893.2141,6964.9006,4351.4348,3074.0152,200.0663
2020-01-08,4112.3172,5423.7966,5772.4742,1862.6992,6869.3547,4305.1009,3037.8525,200.1359
2020-01-09,4164.3697,5497.5429,5864.1821,1913.1422,6997.6405,4358.5678,3067.5456,200.1908
2020-01-10,4163.1849,5480.2279,5851.8928,1904.1945,6981.0769,4356.8243,3067.881,200.3074
2020-01-13,4203.9883,5559.6272,5926.7222,1935.0716,7118.5431,4393.9999,3090.1284,200.4696
2020-01-14,4189.8862,5542.3316,5914.1131,1922.5573,7114.8515,4378.1129,3080.6016,200.491
2020-01-15,4166.7344,5530.0266,5913.518,1924.2384,7125.4242,4350.2632,3058.0078,200.4791
2020-01-16,4149.0434,5527.6676,5902.1318,1929.9608,7130.1562,4328.2886,3043.0931,200.5135
2020-01-17,4154.853,5510.0453,5879.4121,1932.5106,7110.7215,4334.2564,3053.1729,200.5677
2020-01-20,4185.8304,5587.5359,5954.8668,1982.1762,7237.2394,4354.812,3065.9906,200.776
2020-01-21,4114.3085,5523.9419,5901.8587,1967.0268,7144.7315,4271.787,3012.1123,200.9327
2020-01-22,4131.9311,5575.5126,5919.587,1993.8991,7281.6494,4284.4383,3017.8785,201.0846
2020-01-23,4003.9013,5377.7411,5699.0083,1927.7418,7040.3603,4153.2157,2932.4932,201.265
2020-02-03,3688.3578,4910.9011,5200.1624,1795.7744,6433.4298,3839.6123,2727.0931,202.73
2020-02-04,3785.6376,4996.4743,5212.1,1882.691,6669.4581,3938.2798,2794.6606,202.7271
2020-02-05,3828.5272,5123.9619,5348.3408,1939.6198,6815.6786,3970.6339,2812.8993,202.7351
2020-02-06,3899.7751,5282.8922,5515.6411,2012.2485,7006.2487,4029.9048,2854.8878,202.7776
2020-02-07,3899.8693,5327.0369,5583.5955,2015.7993,6996.5635,4016.0016,2851.7105,202.9566
2020-02-10,3916.0052,5388.4349,5661.5621,2042.1773,7061.567,4026.482,2850.0642,203.1845
2020-02-11,3952.4643,5361.2768,5623.2586,2028.4442,7109.1762,4076.0923,2879.8575,203.2394
2020-02-13,3959.9188,5412.8418,5707.5326,2064.5956,7172.5794,4062.0085,2875.4794,203.2805
2020-02-14,3987.7342,5420.8025,5727.8291,2069.2188,7215.1256,4090.1822,2895.0644,203.2819
2020-02-17,4077.4241,5594.4366,5936.4827,2146.1776,7431.5543,4170.7964,2950.0699,203.245
2020-02-18,4057.5108,5660.8142,6072.1933,2170.9493,7447.6319,4133.4882,2924.3981,203.2561
2020-02-19,4051.3107,5603.2626,6018.0505,2139.4372,7400.5657,4140.7164,2923.7633,203.2822
2020-02-20,4144.6561,5706.7127,6134.388,2186.7374,7589.1584,4232.7276,2978.1829,203.2591
2020-02-21,4149.4903,5784.0321,6243.4783,2226.6389,7686.8777,4218.9482,2968.1381,203.329
2020-02-24,4132.8388,5865.4665,6380.4145,2263.9716,7786.6589,4177.6223,2930.0332,203.5341
2020-02-25,4123.8543,5897.7219,6407.1434,2287.3117,7880.8711,4153.7329,2909.324,203.6477
2020-02-26,4073.0152,5743.3929,6221.835,2180.7012,7591.8083,4133.7229,2901.6734,203.7106
2020-02-27,4084.8759,5753.7277,6232.089,2196.7138,7597.1253,4147.6921,2912.0364,203.8465
2020-02-28,3940.0488,5451.2897,5870.9664,2071.5665,7256.4399,4016.8232,2821.0419,204.0895
2020-03-02,4069.6662,5656.4193,6113.4111,2135.4152,7510.4695,4142.2658,2907.8863,204.2065
2020-03-03,4091.3615,5710.0235,6195.8915,2173.3465,7563.9288,4158.0109,2921.4435,204.1486
2020-03-04,4115.0524,5716.5112,6226.533,2169.4428,7532.9193,4190.0494,2947.5666,204.3982
2020-03-05,4206.7251,5801.1199,6315.8349,2209.5883,7633.7777,4296.0125,3018.0701,204.4388
2020-03-06,4138.5072,5763.8602,6296.7385,2192.9361,7566.0891,4218.1651,2964.8348,204.5933
2020-03-09,3997.1325,5525.8167,6049.6211,2093.0632,7232.9012,4086.241,2868.8297,205.3789
2020-03-10,4082.7315,5675.1113,6206.408,2148.8097,7434.4665,4167.1625,2924.2165,205.2236
2020-03-11,4028.4289,5589.5311,6122.9093,2101.4635,7295.6713,4112.8303,2888.3612,205.1634
2020-03-12,3950.9111,5493.8838,5999.6395,2045.9255,7124.04,4040.8229,2841.9824,205.1119
2020-03-13,3895.3128,5457.2006,5945.4645,2030.58,7052.2371,3975.9214,2798.7695,204.9958
2020-03-16,3727.8398,5200.1142,5657.7747,1910.7666,6644.4502,3818.5459,2694.0229,204.9638
2020-03-17,3709.6822,5212.0619,5642.9188,1917.7019,6616.35,3788.794,2685.5907,204.827
2020-03-18,3636.2565,5119.4716,5556.1082,1887.0419,6546.8124,3707.3483,2625.747,204.7309
2020-03-19,3589.0926,5157.8235,5617.1948,1894.9431,6588.8828,3632.9261,2569.7891,204.6677
2020-03-20,3653.2239,5219.2809,5670.471,1915.0464,6635.7856,3710.4064,2628.4161,204.7515
2020-03-23,3530.3058,4998.9095,5416.5708,1827.0522,6301.502,3603.7118,2559.6192,205.0564
2020-03-24,3625.1146,5096.0408,5517.2552,1876.9102,6422.3867,3711.5339,2639.3834,205.1646
2020-03-25,3722.5181,5217.4237,5646.6252,1937.8546,6655.653,3804.6029,2700.1865,205.2198
